,duration,srcbytes,dstbytes,land,wrongfragment,urgent,hot,numfailedlogins,loggedin,numcompromised,rootshell,suattempted,numfilecreations,numshells,numaccessfiles,ishostlogin,count,srvcount,serrorrate,rerrorrate,samesrvrate,diffsrvrate,srvdiffhostrate,dsthostcount,dsthostsrvcount,dsthostdiffsrvrate,dsthostsamesrcportrate,dsthostsrvdiffhostrate,protocol_encoded,service_encoded,flag_encoded
89118,0,43,134,0,0,0,0,0,0,0,0,0,0,0,0,0,157,237,0.0,0.0,1.0,0.0,0.01,255,255,0.0,0.0,0.0,141.21503368238513,130.25666261196506,20938.455295185224
111011,0,207,302,0,0,0,0,0,1,0,0,0,0,0,0,0,5,6,0.0,0.0,1.0,0.0,0.33,29,255,0.0,0.03,0.03,80114.2882489848,6006.81136893252,20938.455295185224
27694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0.0,1.0,0.01,0.07,0.0,125,1,0.07,0.01,0.0,80114.2882489848,90075.67057154624,0.0
16935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,9,0.0,1.0,0.12,0.06,0.0,255,9,0.07,0.0,0.0,80114.2882489848,0.002061855670103093,0.0
78760,0,222,2592,0,0,0,0,0,1,0,0,0,0,0,0,0,26,27,0.0,0.0,1.0,0.0,0.07,255,255,0.0,0.0,0.0,80114.2882489848,6006.81136893252,20938.455295185224
74998,0,251,28066,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,25,255,0.0,0.04,0.05,80114.2882489848,6006.81136893252,20938.455295185224
7313,0,190,1611,0,0,0,0,0,1,0,0,0,0,0,0,0,13,28,0.0,0.0,1.0,0.0,0.07,39,255,0.0,0.03,0.04,80114.2882489848,6006.81136893252,20938.455295185224
24752,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0.0,0.0,1.0,0.0,1.0,4,48,0.0,1.0,0.25,342.9415600096595,11.793976429506765,20938.455295185224
75330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0,1.0,0.0,0.0,127,85,0.02,0.01,0.0,80114.2882489848,6006.81136893252,0.0
16450,0,43,72,0,0,0,0,0,0,0,0,0,0,0,0,0,240,244,0.0,0.0,1.0,0.0,0.01,255,219,0.01,0.0,0.0,141.21503368238513,130.25666261196506,20938.455295185224
65437,0,182,7051,0,0,0,0,0,1,0,0,0,0,0,0,0,10,11,0.1,0.0,1.0,0.0,0.18,10,255,0.0,0.1,0.03,80114.2882489848,6006.81136893252,20938.455295185224
862,0,8,493,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,47,12,0.06,0.02,0.25,80114.2882489848,392462.37577815505,20938.455295185224
107665,0,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,51,51,0.0,0.0,1.0,0.0,0.0,255,51,0.01,0.2,0.0,141.21503368238513,90075.67057154624,20938.455295185224
116385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,12,1.0,0.0,0.05,0.05,0.0,255,12,0.05,0.0,0.0,80114.2882489848,0.0016207455429497568,0.02536512582135376
105778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,3,1.0,0.0,0.01,0.05,0.0,255,3,0.05,0.0,0.0,80114.2882489848,0.0016207455429497568,0.02536512582135376
43887,26,876,2586,0,0,0,18,0,1,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,255,70,0.02,0.0,0.0,80114.2882489848,789039.1043329532,20938.455295185224
13266,0,222,397,0,0,0,0,0,1,0,0,0,0,0,0,0,12,19,0.0,0.0,1.0,0.0,0.11,255,255,0.0,0.0,0.0,80114.2882489848,6006.81136893252,20938.455295185224
6215,0,296,589,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,0.0,0.0,255,255,0.0,0.0,0.0,80114.2882489848,6006.81136893252,20938.455295185224
87181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5,1.0,0.0,0.21,0.17,0.0,255,45,0.04,0.01,0.0,80114.2882489848,190410.34806629835,0.02536512582135376
15053,0,318,798,0,0,0,0,0,1,0,0,0,0,0,0,0,12,12,0.0,0.0,1.0,0.0,0.0,255,255,0.0,0.0,0.0,80114.2882489848,6006.81136893252,20938.455295185224
2848,0,314,4330,0,0,0,0,0,1,0,0,0,0,0,0,0,18,18,0.0,0.0,1.0,0.0,0.0,82,255,0.0,0.01,0.04,80114.2882489848,6006.81136893252,20938.455295185224
103390,36244,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,1.0,1.0,0.0,0.0,255,2,0.5,1.0,0.0,80114.2882489848,90075.67057154624,889347.3907476249
124043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,8,1.0,0.0,0.03,0.07,0.0,255,8,0.08,0.0,0.0,80114.2882489848,90075.67057154624,0.02536512582135376
105166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,4,1.0,0.0,0.02,0.06,0.0,255,4,0.07,0.0,0.0,80114.2882489848,0.002173913043478261,0.02536512582135376
23652,0,217,3669,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,0.0,0.0,1.0,0.0,0.0,18,49,0.0,0.06,0.1,80114.2882489848,6006.81136893252,20938.455295185224
99852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,2,1.0,0.0,0.01,0.06,0.0,255,2,0.06,0.0,0.0,80114.2882489848,0.001160092807424594,0.02536512582135376
92558,0,379,406,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,0.0,0.0,255,255,0.0,0.0,0.0,80114.2882489848,6006.81136893252,20938.455295185224
51651,0,192,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,0.0,0.0,1.0,0.0,0.67,32,10,0.09,0.12,0.2,80114.2882489848,143597.02653061223,20938.455295185224
61836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0,1.0,0.0,0.0,25,254,0.0,0.04,0.24,80114.2882489848,6006.81136893252,0.0
31048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,13,1.0,0.0,0.06,0.05,0.0,255,13,0.05,0.0,0.0,80114.2882489848,0.002777777777777778,0.02536512582135376
104618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,2,1.0,0.0,0.01,0.05,0.0,255,2,0.05,0.0,0.0,80114.2882489848,11.256544502617801,0.02536512582135376
62270,0,45,138,0,0,0,0,0,0,0,0,0,0,0,0,0,71,151,0.0,0.0,1.0,0.0,0.01,255,255,0.0,0.0,0.0,141.21503368238513,130.25666261196506,20938.455295185224
103155,0,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,0.0,0.0,93,84,0.04,0.35,0.02,80114.2882489848,143597.02653061223,20938.455295185224
112581,0,43,129,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,1.0,0.0,0.0,152,97,0.03,0.01,0.0,141.21503368238513,130.25666261196506,20938.455295185224
2827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,3,1.0,0.0,0.02,0.07,0.0,255,3,0.08,0.0,0.0,80114.2882489848,0.002277904328018223,0.02536512582135376
120821,0,283,2531,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,0.25,0.0,1.0,0.0,0.0,255,255,0.0,0.0,0.0,80114.2882489848,6006.81136893252,20938.455295185224
106561,0,302,2842,0,0,0,0,0,1,0,0,0,0,0,0,0,3,18,0.0,0.0,1.0,0.0,0.11,12,255,0.0,0.08,0.02,80114.2882489848,6006.81136893252,20938.455295185224
26496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0,1.0,0.0,0.0,37,250,0.0,0.03,0.01,80114.2882489848,6006.81136893252,0.0
94825,0,2815,331,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0.0,0.0,0.5,1.0,0.0,255,61,0.35,0.0,0.0,80114.2882489848,32667.764255435526,20938.455295185224
26954,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,8,0.0,0.0,0.15,0.07,0.0,255,8,0.23,1.0,0.0,141.21503368238513,90075.67057154624,20938.455295185224
23019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,3,1.0,0.0,0.01,0.06,0.0,255,3,0.07,0.0,0.0,80114.2882489848,0.0014084507042253522,0.02536512582135376
98076,0,7012,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,8,0.0,0.0,1.0,0.0,0.0,152,45,0.03,0.26,0.04,80114.2882489848,143597.02653061223,20938.455295185224
39130,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0.0,0.0,0.08,0.58,0.0,255,1,0.21,1.0,0.0,141.21503368238513,312548.73411332874,20938.455295185224
125690,0,335,971,0,0,0,0,0,1,0,0,0,0,0,0,0,16,32,0.0,0.0,1.0,0.0,0.06,16,138,0.0,0.06,0.05,80114.2882489848,6006.81136893252,20938.455295185224
64319,0,44,128,0,0,0,0,0,0,0,0,0,0,0,0,0,57,272,0.0,0.0,1.0,0.0,0.01,115,200,0.02,0.87,0.01,141.21503368238513,130.25666261196506,20938.455295185224
116169,0,230,1155,0,0,0,0,0,1,0,0,0,0,0,0,0,18,18,0.0,0.0,1.0,0.0,0.0,18,179,0.0,0.06,0.09,80114.2882489848,6006.81136893252,20938.455295185224
60171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0,1.0,0.0,0.0,255,1,0.87,0.86,0.0,80114.2882489848,90075.67057154624,889347.3907476249
23150,0,269,9287,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,63,255,0.0,0.02,0.07,80114.2882489848,6006.81136893252,20938.455295185224
72813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1,0.0,0.92,0.02,1.0,0.0,183,1,0.39,0.01,0.0,80114.2882489848,90075.67057154624,0.0
16433,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,0.0,0.0,0.69,0.25,0.0,255,11,0.22,1.0,0.0,141.21503368238513,90075.67057154624,20938.455295185224
119088,0,317,730,0,0,0,0,0,1,0,0,0,0,0,0,0,16,33,0.0,0.0,1.0,0.0,0.06,35,255,0.0,0.03,0.03,80114.2882489848,6006.81136893252,20938.455295185224
65403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,5,1.0,0.0,0.04,0.06,0.0,255,6,0.08,0.0,0.0,80114.2882489848,90075.67057154624,0.02536512582135376
23571,0,2191,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,15,0.0,0.0,1.0,0.0,0.0,255,114,0.02,0.45,0.0,80114.2882489848,143597.02653061223,20938.455295185224
65548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,19,1.0,0.0,0.07,0.05,0.0,255,19,0.05,0.0,0.0,80114.2882489848,0.029953917050691243,0.02536512582135376
51149,0,740,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,0.0,0.0,174,45,0.02,0.09,0.04,80114.2882489848,143597.02653061223,20938.455295185224
122705,0,189,345,0,0,0,0,0,1,0,0,0,0,0,0,0,1,17,0.0,0.0,1.0,0.0,0.12,10,255,0.0,0.1,0.01,80114.2882489848,6006.81136893252,20938.455295185224
28428,0,204,525,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,81,255,0.0,0.01,0.04,80114.2882489848,6006.81136893252,20938.455295185224
68164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,8,1.0,0.0,0.06,0.06,0.0,255,8,0.06,0.0,0.0,80114.2882489848,0.002061855670103093,0.02536512582135376
6509,0,366,9979,0,0,0,0,0,1,0,0,0,0,0,0,0,4,7,0.0,0.0,1.0,0.0,0.29,39,255,0.0,0.03,0.04,80114.2882489848,6006.81136893252,20938.455295185224
59700,0,748,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,16,70,0.12,0.06,0.03,80114.2882489848,143597.02653061223,20938.455295185224
100948,0,333,753,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,0.0,0.0,1.0,0.0,0.0,207,255,0.0,0.0,0.01,80114.2882489848,6006.81136893252,20938.455295185224
96873,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0.0,0.0,1.0,0.0,1.0,2,36,0.0,1.0,0.5,342.9415600096595,11.793976429506765,20938.455295185224
4470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1.0,0.0,0.67,0.67,0.0,255,22,0.08,0.0,0.0,80114.2882489848,190410.34806629835,0.02536512582135376
47987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,2,1.0,0.0,0.01,0.06,0.0,255,18,0.07,0.0,0.0,80114.2882489848,90075.67057154624,0.02536512582135376
3986,0,299,5357,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,0.0,0.0,5,2,0.4,0.2,0.0,80114.2882489848,6006.81136893252,20938.455295185224
5584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,7,0.0,1.0,0.03,0.06,0.0,255,7,0.07,0.0,0.0,80114.2882489848,0.002277904328018223,0.0
121747,0,216,3099,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,0.0,0.0,1.0,0.0,0.67,255,255,0.0,0.0,0.0,80114.2882489848,6006.81136893252,20938.455295185224
72135,5,937,390,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,255,32,0.07,0.0,0.0,80114.2882489848,32667.764255435526,20938.455295185224
38666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,9,0.0,1.0,0.07,0.07,0.0,255,7,0.07,0.0,0.0,80114.2882489848,0.0020964360587002098,0.0
81490,0,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,0.0,0.0,1.0,0.0,0.0,255,51,0.02,0.2,0.0,342.9415600096595,878.9954427083334,20938.455295185224
18181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,6,1.0,0.0,0.02,0.07,0.0,255,6,0.07,0.0,0.0,80114.2882489848,0.004081632653061225,0.02536512582135376
28506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,5,1.0,0.0,0.04,0.08,0.0,255,5,0.06,0.0,0.0,80114.2882489848,90075.67057154624,0.02536512582135376
39815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,6,1.0,0.0,0.04,0.07,0.0,255,6,0.07,0.0,0.0,80114.2882489848,0.001455604075691412,0.02536512582135376
78354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,3,1.0,0.0,0.02,0.06,0.0,255,18,0.08,0.0,0.0,80114.2882489848,90075.67057154624,0.02536512582135376
81228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,17,0.0,1.0,0.06,0.07,0.0,255,17,0.08,0.0,0.0,80114.2882489848,0.0014084507042253522,0.0
63511,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,0.0,0.0,1.0,0.0,1.0,1,179,0.0,1.0,0.5,342.9415600096595,11.793976429506765,20938.455295185224
101657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,6,1.0,0.0,0.02,0.06,0.0,255,6,0.07,0.0,0.0,80114.2882489848,0.002105263157894737,0.02536512582135376
89111,0,222,2226,0,0,0,0,0,1,0,0,0,0,0,0,0,5,5,0.0,0.0,1.0,0.0,0.0,255,255,0.0,0.0,0.0,80114.2882489848,6006.81136893252,20938.455295185224
104709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,2,1.0,0.0,0.02,0.07,0.0,255,2,0.07,0.0,0.0,80114.2882489848,0.06333973128598848,0.02536512582135376
102993,0,301,1650,0,0,0,0,0,1,0,0,0,0,0,0,0,5,36,0.0,0.0,1.0,0.0,0.14,35,255,0.0,0.03,0.03,80114.2882489848,6006.81136893252,20938.455295185224
98936,0,228,7897,0,0,0,0,0,1,0,0,0,0,0,0,0,12,12,0.0,0.0,1.0,0.0,0.0,12,255,0.0,0.08,0.04,80114.2882489848,6006.81136893252,20938.455295185224
2886,0,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,1.0,0.0,0.0,255,38,0.18,0.15,0.0,342.9415600096595,878.9954427083334,20938.455295185224
80111,0,43,130,0,0,0,0,0,0,0,0,0,0,0,0,0,81,161,0.0,0.0,1.0,0.0,0.01,255,247,0.01,0.0,0.0,141.21503368238513,130.25666261196506,20938.455295185224
22289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,1,0.08,0.92,0.0,1.0,0.0,255,1,1.0,0.0,0.0,80114.2882489848,312548.73411332874,0.0
67780,0,353,7976,0,0,0,0,0,1,0,0,0,0,0,0,0,5,6,0.0,0.0,1.0,0.0,0.33,250,255,0.0,0.0,0.02,80114.2882489848,6006.81136893252,20938.455295185224
79974,7234,146,105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,255,1,0.61,0.93,0.0,141.21503368238513,312548.73411332874,20938.455295185224
65343,3,1504,336,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0.0,0.0,1.0,0.0,1.0,97,172,0.03,0.01,0.01,80114.2882489848,32667.764255435526,20938.455295185224
60283,0,289,706,0,0,0,0,0,1,0,0,0,0,0,0,0,5,5,0.0,0.0,1.0,0.0,0.0,131,255,0.0,0.01,0.03,80114.2882489848,6006.81136893252,20938.455295185224
124896,0,285,2531,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,0.0,0.0,1.0,0.0,0.0,65,65,0.0,0.02,0.0,80114.2882489848,6006.81136893252,20938.455295185224
12954,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,0.0,0.0,1.0,0.0,1.0,2,255,0.0,1.0,0.5,342.9415600096595,11.793976429506765,20938.455295185224
97603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0,1.0,0.0,0.0,11,250,0.0,0.09,0.12,80114.2882489848,6006.81136893252,0.0
12186,0,246,5776,0,0,0,0,0,1,0,0,0,0,0,0,0,13,13,0.0,0.0,1.0,0.0,0.0,255,255,0.0,0.0,0.0,80114.2882489848,6006.81136893252,20938.455295185224
54006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,4,1.0,0.0,0.03,0.06,0.0,255,4,0.06,0.0,0.0,80114.2882489848,90075.67057154624,0.02536512582135376
18663,0,44,139,0,0,0,0,0,0,0,0,0,0,0,0,0,20,40,0.0,0.0,1.0,0.0,0.05,255,255,0.0,0.0,0.0,141.21503368238513,130.25666261196506,20938.455295185224
41010,0,44,128,0,0,0,0,0,0,0,0,0,0,0,0,0,83,130,0.0,0.0,1.0,0.0,0.02,255,253,0.01,0.0,0.0,141.21503368238513,130.25666261196506,20938.455295185224
8780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.5,0.0,1.0,0.0,0.0,117,116,0.06,0.02,0.02,80114.2882489848,32667.764255435526,0.02536512582135376
98676,0,10,37,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,212,7,0.03,0.0,0.0,80114.2882489848,11.256544502617801,20938.455295185224
123605,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0.0,0.0,1.0,0.0,1.0,1,51,0.0,1.0,0.51,342.9415600096595,11.793976429506765,20938.455295185224
18475,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0.0,0.0,0.62,0.38,0.0,255,24,0.01,0.12,0.0,342.9415600096595,134.14285714285714,20938.455295185224
45831,0,209,736,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,0.0,0.0,1.0,0.0,0.67,122,255,0.0,0.01,0.02,80114.2882489848,6006.81136893252,20938.455295185224
94454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,9,1.0,0.0,0.07,0.06,0.0,126,9,0.08,0.01,0.0,80114.2882489848,90075.67057154624,0.02536512582135376
105457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1,0.01,0.92,0.01,1.0,0.0,215,1,0.45,0.0,0.0,80114.2882489848,90075.67057154624,0.0
20509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,5,1.0,0.0,0.02,0.06,0.0,255,2,0.06,0.0,0.0,80114.2882489848,0.001838235294117647,0.02536512582135376
122335,0,222,563,0,0,0,0,0,1,0,0,0,0,0,0,0,7,22,0.0,0.0,1.0,0.0,0.09,255,255,0.0,0.0,0.0,80114.2882489848,6006.81136893252,20938.455295185224
125203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,6,1.0,0.0,0.06,0.06,0.0,221,15,0.08,0.0,0.0,80114.2882489848,90075.67057154624,0.02536512582135376
102349,6,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0,1.0,0.0,0.0,2,68,1.0,0.5,0.03,80114.2882489848,789039.1043329532,444704.5544174136
119645,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.0,0.0,0.2,0.6,0.0,255,3,0.01,0.04,0.0,342.9415600096595,11.793976429506765,20938.455295185224
60535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,18,1.0,0.0,0.17,0.06,0.0,255,7,0.07,0.0,0.0,80114.2882489848,0.10472972972972973,0.02536512582135376
81221,0,2006,391,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0.0,0.0,1.0,0.0,1.0,255,38,0.06,0.0,0.0,80114.2882489848,32667.764255435526,20938.455295185224
78069,0,6601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0.0,0.0,1.0,0.0,0.0,125,69,0.04,0.35,0.03,80114.2882489848,143597.02653061223,20938.455295185224
121107,3,1635,410,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0.0,0.0,1.0,0.0,1.0,40,198,0.05,0.03,0.01,80114.2882489848,32667.764255435526,20938.455295185224
54324,0,334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,5,47,0.0,1.0,0.13,80114.2882489848,143597.02653061223,20938.455295185224
46243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0,1.0,0.0,0.0,71,1,1.0,0.01,0.0,80114.2882489848,90075.67057154624,0.0
62449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,3,1.0,0.0,0.02,0.07,0.0,255,3,0.06,0.0,0.0,80114.2882489848,90075.67057154624,0.02536512582135376
42001,0,43,133,0,0,0,0,0,0,0,0,0,0,0,0,0,45,89,0.0,0.0,1.0,0.0,0.02,255,255,0.0,0.0,0.0,141.21503368238513,130.25666261196506,20938.455295185224
22475,0,232,14236,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,1,255,0.0,1.0,0.02,80114.2882489848,6006.81136893252,20938.455295185224
100058,0,74,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,0.0,0.0,5,92,0.0,1.0,0.02,80114.2882489848,143597.02653061223,20938.455295185224
122424,10501,86,992,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,52,8,0.06,0.02,0.0,80114.2882489848,190410.34806629835,20938.455295185224
73779,0,158,4595,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0.0,0.0,1.0,0.0,1.0,1,255,0.0,1.0,0.05,80114.2882489848,6006.81136893252,20938.455295185224
35559,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,0.0,0.0,1.0,0.0,1.0,1,77,0.0,1.0,0.51,342.9415600096595,11.793976429506765,20938.455295185224
71076,0,241,39228,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,255,255,0.0,0.0,0.0,80114.2882489848,6006.81136893252,20938.455295185224
7167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,9,1.0,0.0,0.18,0.08,0.0,255,49,0.03,0.01,0.0,80114.2882489848,190410.34806629835,0.02536512582135376
16111,0,45,75,0,0,0,0,0,0,0,0,0,0,0,0,0,251,256,0.0,0.0,1.0,0.0,0.01,255,254,0.01,0.0,0.0,141.21503368238513,130.25666261196506,20938.455295185224
60069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,13,1.0,0.0,0.1,0.05,0.0,255,13,0.05,0.0,0.0,80114.2882489848,90075.67057154624,0.02536512582135376
72090,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0.0,0.0,1.0,0.0,1.0,1,80,0.0,1.0,0.26,342.9415600096595,11.793976429506765,20938.455295185224
38561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,15,1.0,0.0,0.12,0.05,0.0,255,25,0.05,0.0,0.0,80114.2882489848,90075.67057154624,0.02536512582135376
89597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,10,0.0,1.0,0.06,0.08,0.0,255,10,0.07,0.0,0.0,80114.2882489848,90075.67057154624,0.0
68887,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,0.0,0.0,1.0,0.0,1.0,2,218,0.0,1.0,0.5,342.9415600096595,11.793976429506765,20938.455295185224
74005,0,332,749,0,0,0,0,0,1,0,0,0,0,0,0,0,1,13,0.0,0.0,1.0,0.0,0.15,90,255,0.0,0.01,0.02,80114.2882489848,6006.81136893252,20938.455295185224
75758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,5,1.0,0.0,0.04,0.06,0.0,255,6,0.08,0.0,0.0,80114.2882489848,90075.67057154624,0.02536512582135376
114266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,11,1.0,0.0,0.08,0.06,0.0,255,27,0.06,0.0,0.0,80114.2882489848,90075.67057154624,0.02536512582135376
80236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,4,1.0,0.0,0.06,0.08,0.0,255,14,0.06,0.0,0.0,80114.2882489848,0.052486187845303865,0.02536512582135376
95121,0,46,129,0,0,0,0,0,0,0,0,0,0,0,0,0,19,234,0.0,0.0,1.0,0.0,0.01,77,200,0.03,0.81,0.01,141.21503368238513,130.25666261196506,20938.455295185224
74541,0,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,1.0,0.0,0.0,255,204,0.02,0.8,0.0,342.9415600096595,878.9954427083334,20938.455295185224
42792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,8,1.0,0.0,0.04,0.05,0.0,255,8,0.06,0.0,0.0,80114.2882489848,90075.67057154624,0.02536512582135376
111440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,20,1.0,0.0,0.09,0.06,0.0,255,19,0.06,0.0,0.0,80114.2882489848,165.6816720257235,0.02536512582135376
26033,0,206,3931,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,0.0,0.0,1.0,0.0,0.0,43,255,0.0,0.02,0.03,80114.2882489848,6006.81136893252,20938.455295185224
92352,0,200,294,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,0.0,0.0,1.0,0.0,0.0,94,255,0.0,0.01,0.05,80114.2882489848,6006.81136893252,20938.455295185224
