,x,y,z,subject
335,0.04,-0.04,1.0,6
336,0.04,-0.04,1.01,6
337,0.04,-0.04,1.0,6
338,0.04,-0.04,1.01,6
339,0.04,-0.04,1.01,6
340,0.04,-0.03,1.01,6
341,0.03,-0.04,1.01,6
342,0.04,-0.03,1.01,6
343,0.04,-0.04,1.01,6
344,0.03,-0.03,1.0,6
345,0.03,-0.04,1.01,6
346,0.04,-0.03,1.01,6
347,0.04,-0.04,1.01,6
348,0.03,-0.03,1.01,6
349,0.04,-0.03,1.01,6
350,0.04,-0.03,1.01,6
351,0.03,-0.03,1.01,6
352,0.03,-0.04,1.01,6
353,0.04,-0.04,1.01,6
354,0.04,-0.04,1.01,6
355,0.02,-0.02,1.01,6
356,0.08,-0.04,1.01,6
357,0.08,-0.11,0.93,6
358,0.08,-0.31,0.78,6
359,0.11,-0.69,0.66,6
360,0.05,-0.91,0.23,6
361,0.03,-0.93,-0.13,6
362,0.06,-0.87,-0.24,6
363,0.04,-0.92,-0.39,6
364,0.02,-0.84,-0.42,6
365,0.07,-0.86,-0.25,6
366,0.09,-1.26,0.16,6
367,0.05,-0.78,0.26,6
368,0.12,-0.67,0.81,6
369,0.18,-0.19,0.85,6
370,0.15,-0.04,1.07,6
371,0.09,0.05,1.02,6
372,0.09,0.02,1.09,6
373,0.05,0.01,1.04,6
374,0.03,0.02,1.01,6
375,0.03,-0.02,1.01,6
376,0.09,0.0,1.04,6
377,0.05,0.0,0.96,6
378,0.05,-0.01,1.02,6
379,0.04,-0.04,1.01,6
380,0.03,-0.04,1.0,6
381,0.04,-0.03,1.01,6
382,0.04,-0.03,1.0,6
383,0.03,-0.03,1.01,6
384,0.03,-0.04,1.01,6
385,0.03,-0.04,1.01,6
386,0.03,-0.03,1.0,6
387,0.03,-0.04,1.0,6
388,0.03,-0.03,1.01,6
389,0.04,-0.03,1.01,6
390,0.04,-0.03,1.01,6
391,0.04,-0.04,1.01,6
392,0.04,-0.04,1.01,6
393,0.04,-0.04,1.01,6
394,0.04,-0.04,1.01,6
395,0.04,-0.04,1.01,6
396,0.03,-0.03,1.01,6
397,0.03,-0.04,1.01,6
398,0.04,-0.04,1.01,6
399,0.04,-0.04,1.0,6
400,0.04,-0.04,1.01,6
401,0.04,-0.04,1.01,6
402,0.03,-0.03,1.01,6
403,0.03,-0.03,1.01,6
404,0.03,-0.04,1.01,6
405,0.04,-0.03,1.01,6
406,0.04,-0.04,1.0,6
407,0.04,-0.03,1.01,6
408,0.04,-0.04,1.01,6
409,0.03,-0.03,1.01,6
410,0.04,-0.03,1.01,6
411,0.04,-0.04,1.01,6
412,0.04,-0.04,1.01,6
413,0.03,-0.04,1.01,6
414,0.04,-0.04,1.01,6
415,0.04,-0.04,1.01,6
416,0.03,-0.03,1.01,6
417,0.03,-0.04,1.02,6
418,0.01,-0.17,1.28,6
419,0.07,-0.07,1.03,6
420,0.04,-0.62,0.86,6
421,0.04,-0.74,0.69,6
422,0.06,-0.83,0.27,6
423,-0.0,-1.04,-0.19,6
424,0.11,-0.85,-0.34,6
425,0.03,-0.98,-0.36,6
426,0.06,-0.84,-0.36,6
427,0.06,-0.88,-0.28,6
428,0.08,-0.93,-0.13,6
429,0.09,-0.9,0.25,6
430,0.11,-0.61,0.5,6
431,0.12,-0.4,0.99,6
432,0.08,-0.19,0.93,6
433,0.06,-0.06,1.11,6
434,0.06,0.07,1.04,6
435,0.03,0.1,1.05,6
436,0.02,0.01,1.06,6
437,0.0,-0.01,1.02,6
438,0.0,-0.06,1.03,6
439,0.04,-0.04,1.01,6
440,0.04,-0.03,1.0,6
441,0.04,-0.04,1.0,6
442,0.04,-0.04,1.0,6
443,0.04,-0.04,1.01,6
444,0.04,-0.03,1.01,6
445,0.04,-0.04,1.01,6
446,0.04,-0.04,1.01,6
447,0.04,-0.03,1.01,6
448,0.03,-0.03,1.01,6
449,0.04,-0.04,1.0,6
450,0.04,-0.03,1.01,6
451,0.04,-0.03,1.01,6
452,0.03,-0.04,1.01,6
453,0.03,-0.03,1.0,6
454,0.03,-0.03,1.01,6
455,0.04,-0.03,1.01,6
456,0.04,-0.04,1.01,6
457,0.03,-0.03,1.01,6
458,0.04,-0.03,1.0,6
459,0.04,-0.03,1.01,6
460,0.04,-0.04,1.01,6
461,0.04,-0.04,1.01,6
462,0.04,-0.03,1.01,6
463,0.04,-0.04,1.01,6
464,0.03,-0.04,1.01,6
465,0.04,-0.04,1.01,6
466,0.04,-0.03,1.01,6
467,0.04,-0.03,1.0,6
468,0.04,-0.03,1.0,6
469,0.04,-0.04,1.01,6
470,0.03,-0.03,1.01,6
471,0.04,-0.03,1.01,6
472,0.04,-0.03,1.0,6
473,0.04,-0.02,1.01,6
474,0.03,-0.04,1.01,6
475,0.03,-0.04,1.01,6
476,0.03,-0.03,1.01,6
477,0.03,-0.03,1.02,6
478,0.05,-0.12,1.18,6
479,0.06,-0.26,1.02,6
480,0.07,-0.39,1.03,6
481,0.11,-0.63,0.54,6
482,0.04,-0.95,0.11,6
483,-0.02,-0.97,-0.37,6
484,0.07,-0.88,-0.26,6
485,0.07,-0.86,-0.4,6
486,0.07,-0.88,-0.38,6
487,0.07,-0.93,-0.29,6
488,0.07,-0.91,-0.18,6
489,0.18,-0.88,0.33,6
490,0.18,-0.76,0.64,6
491,0.17,-0.57,0.95,6
492,0.16,-0.21,1.0,6
493,0.12,-0.13,0.88,6
494,0.09,0.07,1.0,6
495,0.06,0.0,1.08,6
496,0.02,0.09,1.04,6
497,0.01,0.07,0.97,6
498,0.02,-0.04,1.04,6
499,0.03,-0.03,1.02,6
500,0.04,-0.04,1.0,6
501,0.04,-0.04,1.0,6
502,0.04,-0.04,1.01,6
503,0.04,-0.04,1.01,6
504,0.04,-0.03,1.01,6
505,0.04,-0.04,1.0,6
506,0.04,-0.04,1.01,6
507,0.04,-0.04,1.01,6
508,0.03,-0.03,1.0,6
509,0.04,-0.03,1.01,6
510,0.04,-0.04,1.01,6
511,0.04,-0.04,1.01,6
512,0.04,-0.03,1.01,6
513,0.03,-0.04,1.01,6
514,0.04,-0.04,1.01,6
515,0.03,-0.03,1.01,6
516,0.04,-0.04,1.01,6
517,0.04,-0.04,1.0,6
518,0.04,-0.03,1.01,6
519,0.04,-0.04,1.01,6
520,0.04,-0.04,1.01,6
521,0.04,-0.04,1.01,6
522,0.04,-0.04,1.01,6
523,0.04,-0.03,1.01,6
524,0.03,-0.04,1.01,6
525,0.04,-0.04,1.01,6
526,0.03,-0.04,1.01,6
527,0.04,-0.04,1.01,6
528,0.03,-0.03,1.01,6
529,0.03,-0.04,1.0,6
530,0.03,-0.04,1.0,6
531,0.04,-0.04,1.0,6
532,0.03,-0.03,1.01,6
533,0.04,-0.03,1.01,6
534,0.04,-0.03,1.01,6
535,0.03,-0.04,1.01,6
536,0.04,-0.04,1.01,6
537,0.04,-0.03,1.01,6
538,0.04,-0.04,1.01,6
539,0.03,-0.03,1.01,6
540,0.04,-0.03,1.01,6
541,0.04,-0.03,1.01,6
542,0.03,-0.04,1.01,6
543,0.03,-0.02,1.01,6
544,0.04,-0.07,1.07,6
545,0.02,-0.11,0.97,6
546,0.02,-0.31,1.0,6
547,0.05,-0.36,0.98,6
548,0.02,-0.6,0.5,6
549,-0.04,-0.95,0.1,6
550,0.05,-0.93,-0.05,6
551,0.06,-0.86,-0.31,6
552,0.09,-0.87,-0.32,6
553,0.07,-0.89,-0.31,6
554,0.09,-0.88,-0.24,6
555,0.09,-0.86,-0.05,6
556,0.14,-0.89,0.49,6
557,0.13,-0.73,0.86,6
558,0.08,-0.11,0.87,6
559,0.06,-0.01,0.93,6
560,-0.0,0.07,0.95,6
561,0.0,0.05,1.0,6
562,0.0,0.02,1.06,6
563,-0.01,0.04,0.96,6
564,0.04,-0.16,1.29,6
565,0.04,-0.04,1.01,6
566,0.04,-0.04,1.01,6
567,0.04,-0.04,1.01,6
568,0.04,-0.04,1.01,6
569,0.03,-0.03,1.01,6
570,0.04,-0.03,1.01,6
571,0.03,-0.04,1.0,6
572,0.04,-0.03,1.01,6
573,0.03,-0.04,1.01,6
574,0.03,-0.03,1.01,6
575,0.03,-0.03,1.02,6
576,0.04,-0.04,1.01,6
577,0.04,-0.04,1.01,6
578,0.04,-0.04,1.01,6
579,0.04,-0.04,1.0,6
580,0.04,-0.04,1.01,6
581,0.04,-0.03,1.01,6
582,0.04,-0.04,1.01,6
583,0.04,-0.04,1.0,6
584,0.04,-0.04,1.01,6
585,0.04,-0.04,1.01,6
586,0.03,-0.04,1.01,6
587,0.03,-0.04,1.01,6
588,0.04,-0.04,1.01,6
589,0.03,-0.03,1.01,6
590,0.03,-0.02,1.01,6
591,0.04,-0.03,1.01,6
592,0.03,-0.03,1.01,6
593,0.04,-0.03,1.01,6
594,0.04,-0.03,1.0,6
595,0.03,-0.03,1.01,6
596,0.03,-0.03,1.01,6
