,x,y,z,subject
247,0.04,-0.04,1.01,6
248,0.03,-0.04,1.01,6
249,0.03,-0.04,1.01,6
250,0.04,-0.03,1.01,6
251,0.03,-0.03,1.01,6
252,0.03,-0.03,1.01,6
253,0.04,-0.03,1.01,6
254,0.04,-0.04,1.01,6
255,0.04,-0.03,1.01,6
256,0.04,-0.03,1.01,6
257,0.02,-0.02,1.01,6
258,0.05,-0.0,1.21,6
259,0.09,-0.02,1.12,6
260,0.12,-0.1,1.05,6
261,0.14,-0.02,0.88,6
262,0.09,0.1,0.95,6
263,0.09,-0.42,1.06,6
264,0.05,-0.25,0.98,6
265,0.04,-0.34,0.94,6
266,0.1,-0.27,0.93,6
267,0.05,-0.26,0.98,6
268,0.1,-0.19,1.1,6
269,0.17,0.15,1.0,6
270,0.17,0.2,0.92,6
271,0.16,0.07,1.03,6
272,0.11,0.02,0.9,6
273,0.08,0.01,0.99,6
274,0.07,0.02,1.13,6
275,0.04,0.0,1.05,6
276,0.02,0.0,1.04,6
277,0.04,-0.02,1.0,6
278,0.04,-0.02,1.01,6
279,0.04,-0.05,1.02,6
280,0.04,-0.04,1.01,6
281,0.04,-0.03,1.01,6
282,0.03,-0.04,1.01,6
283,0.04,-0.04,1.01,6
284,0.03,-0.04,1.01,6
285,0.03,-0.04,1.01,6
286,0.03,-0.04,1.01,6
287,0.03,-0.04,1.01,6
288,0.04,-0.04,1.01,6
289,0.04,-0.04,1.01,6
290,0.03,-0.03,1.01,6
291,0.04,-0.03,1.01,6
292,0.04,-0.03,1.01,6
293,0.04,-0.03,1.01,6
294,0.04,-0.04,1.01,6
295,0.04,-0.04,1.01,6
296,0.04,-0.03,1.01,6
297,0.04,-0.04,1.01,6
298,0.04,-0.04,1.01,6
299,0.03,-0.03,1.01,6
300,0.04,-0.03,1.01,6
301,0.04,-0.04,1.01,6
302,0.03,-0.04,1.0,6
303,0.04,-0.04,1.01,6
304,0.04,-0.04,1.01,6
305,0.04,-0.04,1.01,6
306,0.04,-0.04,1.01,6
307,0.04,-0.04,1.01,6
308,0.03,-0.04,1.0,6
309,0.04,-0.04,1.0,6
310,0.04,-0.04,1.01,6
311,0.04,-0.04,1.01,6
312,0.04,-0.04,1.01,6
313,0.04,-0.04,1.01,6
314,0.04,-0.04,1.01,6
315,0.03,0.02,1.02,6
316,0.01,0.02,1.08,6
317,0.03,-0.05,1.01,6
318,0.11,0.03,1.0,6
319,0.14,0.01,0.96,6
320,0.13,-0.05,1.02,6
321,0.1,-0.18,0.98,6
322,0.09,-0.34,0.91,6
323,0.06,-0.39,0.99,6
324,0.04,-0.22,0.96,6
325,0.09,-0.3,0.93,6
326,0.06,-0.3,0.92,6
327,0.11,-0.31,0.97,6
328,-0.05,0.07,0.93,6
329,0.18,0.07,1.05,6
330,0.12,0.12,1.02,6
331,0.09,-0.02,1.02,6
332,0.05,0.04,1.0,6
333,0.0,0.0,1.08,6
334,0.0,0.06,0.99,6
335,0.0,-0.04,1.07,6
336,0.0,-0.01,1.04,6
337,0.02,-0.01,1.0,6
338,0.04,0.01,0.91,6
339,0.04,-0.04,1.02,6
340,0.04,-0.04,1.0,6
341,0.03,-0.03,1.01,6
342,0.04,-0.03,1.01,6
343,0.03,-0.03,1.01,6
344,0.04,-0.03,1.01,6
345,0.03,-0.04,1.01,6
346,0.04,-0.03,1.01,6
347,0.04,-0.03,1.01,6
348,0.03,-0.03,1.01,6
349,0.03,-0.04,1.01,6
350,0.04,-0.04,1.01,6
351,0.03,-0.03,1.0,6
352,0.04,-0.04,1.01,6
353,0.04,-0.03,1.0,6
354,0.04,-0.03,1.01,6
355,0.04,-0.04,1.01,6
356,0.04,-0.03,1.01,6
357,0.04,-0.04,1.01,6
358,0.03,-0.03,1.01,6
359,0.03,-0.04,1.0,6
360,0.04,-0.04,1.0,6
361,0.04,-0.03,1.01,6
362,0.04,-0.04,1.01,6
363,0.04,-0.03,1.01,6
364,0.04,-0.04,1.01,6
365,0.03,-0.03,1.01,6
366,0.04,-0.04,1.01,6
367,0.04,-0.03,1.01,6
368,0.03,-0.03,1.01,6
369,0.03,-0.03,1.01,6
370,-0.0,-0.03,1.02,6
371,0.02,-0.05,1.01,6
372,0.08,0.01,1.03,6
373,0.13,0.0,0.93,6
374,0.11,0.18,1.02,6
375,0.12,-0.39,0.88,6
376,0.11,-0.32,0.87,6
377,0.16,-0.33,0.94,6
378,0.21,-0.37,0.96,6
379,0.13,-0.34,0.91,6
380,0.16,-0.36,0.91,6
381,0.07,0.21,0.93,6
382,0.09,0.09,1.03,6
383,0.07,0.04,1.11,6
384,0.01,-0.02,1.01,6
385,0.02,0.01,1.01,6
386,0.01,-0.08,1.04,6
387,-0.0,0.05,1.02,6
388,0.02,-0.04,1.04,6
389,0.02,-0.02,1.02,6
390,0.03,-0.03,1.01,6
391,0.04,-0.04,1.01,6
392,0.03,-0.03,1.01,6
393,0.03,-0.03,1.01,6
394,0.04,-0.03,1.01,6
395,0.04,-0.04,1.01,6
396,0.03,-0.04,1.01,6
397,0.03,-0.03,1.01,6
398,0.04,-0.03,1.01,6
399,0.03,-0.03,1.01,6
400,0.04,-0.03,1.01,6
401,0.04,-0.04,1.0,6
402,0.04,-0.03,1.01,6
403,0.04,-0.03,1.01,6
404,0.03,-0.04,1.01,6
405,0.04,-0.04,1.01,6
406,0.03,-0.04,1.01,6
407,0.04,-0.03,1.01,6
408,0.04,-0.03,1.01,6
409,0.04,-0.04,1.01,6
410,0.04,-0.04,1.01,6
411,0.04,-0.04,1.01,6
412,0.04,-0.03,1.01,6
413,0.04,-0.04,1.01,6
414,0.04,-0.04,1.01,6
415,0.04,-0.04,1.0,6
416,0.04,-0.03,1.01,6
417,0.04,-0.04,1.01,6
418,0.04,-0.03,1.01,6
419,0.04,-0.04,1.01,6
420,0.03,-0.03,1.01,6
421,0.04,-0.03,1.02,6
422,0.02,-0.03,1.02,6
423,0.05,-0.07,1.13,6
424,0.07,0.01,0.95,6
425,0.08,0.18,1.1,6
426,0.15,-0.24,1.03,6
427,0.16,-0.33,0.93,6
428,0.18,-0.23,0.89,6
429,0.16,-0.25,0.97,6
430,0.2,-0.23,0.99,6
431,0.13,-0.24,0.93,6
432,0.15,-0.18,1.05,6
433,0.1,0.09,0.98,6
434,0.18,0.05,1.0,6
435,0.17,0.04,0.96,6
436,0.11,-0.0,1.0,6
437,0.06,-0.0,1.04,6
438,0.04,-0.06,1.09,6
439,0.02,-0.02,0.99,6
440,0.03,-0.07,1.03,6
441,0.04,-0.02,1.02,6
442,0.02,-0.01,0.98,6
443,0.05,-0.03,1.01,6
444,0.04,-0.03,1.01,6
445,0.03,-0.04,1.01,6
446,0.04,-0.04,1.01,6
447,0.03,-0.03,1.01,6
448,0.03,-0.04,1.01,6
449,0.04,-0.04,1.01,6
450,0.03,-0.03,1.01,6
451,0.04,-0.04,1.01,6
452,0.04,-0.04,1.01,6
453,0.04,-0.03,1.01,6
454,0.03,-0.03,1.0,6
455,0.03,-0.03,1.01,6
456,0.04,-0.03,1.01,6
457,0.04,-0.04,1.01,6
458,0.04,-0.04,1.01,6
459,0.04,-0.03,1.02,6
460,0.04,-0.03,1.01,6
461,0.04,-0.04,1.01,6
462,0.03,-0.03,1.01,6
463,0.03,-0.04,1.01,6
